created_at,verified,favorite_count,retweet_count,twitter_engagement,clean_text,topic,topic_revised,topic_final
2020-01-29T02:57:40Z,TRUE,1121,922,2043,Wuhan coronavirus: Hongkongers are queuing to buy face masks and hand gel amid a city-wide shortage. #WuhanCoronovirus #coronavirus #HongKong,,,
2020-02-08T00:50:19Z,FALSE,1048,995,2043,Disturbing from Communist China. Chinese government are only suspecting these people have been exposed therefore are going to quarantine them w/ people who have #coronavirus. They are fighting because they dont want to be quarantined w/ the infected.,,,
2020-02-08T07:00:46Z,FALSE,1134,906,2040,"Lord Buddha, Guanyin, please spread the #coronavirus to Americans! They are too bad! Lord Buddha and Guanyin are the deities that Buddhist Chinese used to worship.",,,
2020-01-29T15:10:09Z,FALSE,1285,748,2033,"""I've been driving ten years and this is the first time that I've never picked up one passenger from start to finish, 60 stops, hour and a half journey"" Says a Shanghai bus driver. Shanghai population = 24.24 million #coronavirus",,,
2020-01-31T07:25:15Z,FALSE,1173,860,2033,Hospital Authority worker's union hold a press conference to address the strike and the current dangers of the Chinese freely entering Hong Kong 6500+ have confirmed to strike next week! Support our medical staff and close the border to China! #coronavirus #HongKongProtests,,,
2020-02-02T18:31:41Z,TRUE,1131,891,2022,"#Taiwan has proven its capability determination on the global stage to contribute to disease prevention efforts time again, Taiwan deserves the opportunity to participate in the international health arena. @HouseForeignGOP @WHO #coronavirus #China",,,
2020-02-08T13:12:49Z,FALSE,951,1071,2022,"WATCH: Chinese authorities are now WELDING DOORS SHUT to whole apartment buildings, as well as residents inside - to impose #Coronavirus quarantine. #Wuhan",,,
2020-02-08T19:56:27Z,FALSE,1366,655,2021,This is why I laugh when anyone suggests Americans should give up their guns. No fucking way. Do you think these cowards could snatch people from their homes if the citizens of China were armed? #coronavirus #2ndAmendment,,,
2020-02-04T18:53:09Z,FALSE,1081,939,2020,"Reports of bodies everywhere, so many that they just lie around hospital waiting rooms. Some people on Wechat are questioning the honesty of the party. Isn't the supposed 2% mortality rate also calculated from the official data? #coronavirus #CoronavirusOutbreak",,,
2020-02-06T22:28:12Z,FALSE,1547,473,2020,"A Chinese mother, blocked from entering Australia due to the coronavirus travel ban, is losing hope of being able to see her only son before doctors in Melbourne turn off his life support. Utterly tragic. @AlanTudgeMP DO SOMETHING #auspol #coronavirus",,,individual_story
2020-02-10T20:43:53Z,FALSE,1375,639,2014,"Sorry, I had to remove the video of a woman falling the building during #coronavirus quarantine in #China, as Twitter told me that video violates its rule. Have you read about the report that #WHO is working with google and social media giants to control misinformation?",,,
2020-01-27T23:39:27Z,FALSE,1331,671,2002,Spotted in #yangshuo heat and germ resistant #coronavirus,,,
2020-01-25T08:25:47Z,FALSE,953,1042,1995,1. CPRC (Crisis Preparedness Response Centre) @KKMPutrajaya coordinating #coronavirus outbreak response 2. @HOSPITALSGBULOH (HSB) is KKM Infectious Diseases (ID) hospital. Our guys are tops in their expertise 3. Labs at HSB IMR are dedicated for diagnosis @DrDzul @FIMAweb,,,
2020-01-31T20:24:44Z,FALSE,1817,177,1994,The Coronavirus is in the news and sounds scary. It is and it can be very deadly. Our friends in China are in for a rough time. Here in Canada and the United States the greater threat is The Flu- 8000 or more will die from it. Use proper hygiene and immunize! #coronavirus,,,
2020-02-12T22:34:46Z,FALSE,1371,622,1993,The streets in China may be empty of people but the ravens aren't afraid of the #Wuhan #Coronavirus. #Darkness #Catastrophy,,,
2020-01-31T18:40:49Z,FALSE,1495,494,1989,"This man deserves our endless respect Dr. Liang Wudong, who was treating patients of corona virus in wuhan, china,gets infected while treating patients and become the first doctor to die from the new #Coronavirus",,,
2020-02-10T05:38:07Z,FALSE,962,1023,1985,"Jiaxing Garden, Gutian Fourth Road, Wuhan...state media claims another arson #coronavirus #CoronavirusOutbreak #Wuhan #coronaviruschina #coronavirusaustralia #CoronaVirusCanada",,,
2020-01-25T21:26:13Z,FALSE,862,1118,1980,pls make yourselves aware about #coronavirus,,,
2020-02-04T09:10:42Z,TRUE,1018,961,1979,"@business @EyeOfJackieChan @wangleehom @MOFA_Taiwan We have to go on strike, not only for the sake of the patients in the hospital, but also for the health and life of every Hong Kong person. Medical workers are on strike for a 2nd day calling for a total border shutdown with mainland China #CoronavirusOutbreak #coronavirus",,,
2020-02-08T19:44:16Z,FALSE,1072,904,1976,Drones in China are detecting and yelling at people without masks. #coronavirus,,,
2020-02-12T13:43:29Z,FALSE,1082,894,1976,"Child screaming while shooting:Mom ! So many bodies in the van! So many! Mom says:Yes, I saw it. One of the many scenes in #China during #CoronavirusOutbreak #coronavirus #COVID19 # # #",,,
2020-01-25T01:56:52Z,TRUE,1313,658,1971,"New fears that #China is LYING about the severity of the #Coronavirus. After all, China doesnt have a good track record of telling the truth, watch: #TrishRegan",,,
2020-02-10T09:46:56Z,TRUE,1039,931,1970,"Four further patients in England have tested positive for #coronavirus, bringing the total number of cases in the UK to eight. The new cases are all known contacts of a previously confirmed UK case. The virus was passed on in France. More information:",,,
2020-01-29T20:12:10Z,FALSE,1667,298,1965,here is Brazil porra #coronavirus,,,
2020-01-25T18:35:42Z,FALSE,1651,310,1961,When the Chinese foreign exchange student starts coughing in class #coronavirus #CoronaOutbreak,,,
2020-01-27T16:37:41Z,TRUE,1030,930,1960,"@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Can pets at home spread the new #coronavirus (2019-nCoV)? A: At present, there is no evidence that companion animals/pets such as dogs, cats can be infected with the virus. However, it is always a good idea to wash your hands with soap and water after contact with pets",,,
2020-02-12T17:08:38Z,FALSE,1654,305,1959,213/ I am pleased to confirm that Alhamdolilah our four students that had developed #coronavirus disease in China are now fully recovered and today they have been discharged from the hospital. 98% of all corona virus confirmed patients fully recover.,,,
2020-01-27T14:29:17Z,TRUE,1044,910,1954,"@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Does the new #coronavirus (2019-nC0V) affect older people, or are younger people also susceptible? A: People of all ages can be infected by the virus. Older people those with pre-existing medical conditions appear to be more vulnerable to becoming severely ill with the virus",,,
2020-02-04T15:12:42Z,TRUE,1551,400,1951,Im waiting for NDTV to declare #Coronavirus a hindutva conspiracy,,,
2020-01-27T12:22:21Z,FALSE,1010,937,1947,"#Wuhan has more than 25,000 confirmed cases more than 43,000 infections, according to Hong Kong researchers. They claim that confining Wuhan does not stop the #coronavirus. They expect major epidemics in major Chinese cities by April / May 2020 #nCoV2019",,,
2020-01-27T12:48:59Z,FALSE,1181,746,1927,"Voice from #Wuhan People are waking up to the fact that the real danger is not #coronavirus, but #CCP! ""You have promised us prosperity by 2020 What we've got is the loss of our families! All we got is the loss of our family! You are living the high life while we are dying!""",,,
2020-02-02T23:45:00Z,TRUE,1084,840,1924,"#Wuhan #coronavirus likely to become a #pandemic, per many top infectious disease experts. Dr. Anthony Fauci: Its very, very transmissible, and it almost certainly is going to be a pandemic."" Experts can't yet predict how many will die. #2019nCoV",,,
2020-01-27T21:14:03Z,TRUE,919,1002,1921,CDC recommends travelers avoid all nonessential travel to #China due to the ongoing #2019nCoV (#coronavirus) outbreak. The outbreak is growing and there is limited access to adequate medical care in affected areas.,,,
2020-01-27T03:48:18Z,TRUE,1275,643,1918,Train stations - especially those in central #China - are preparing for 100s of millions of passengers to return to the cities after the lunar new year break. Medical teams trying to limit the spread of the #coronavirus over the crucial next few days.,,,
2020-02-12T20:52:29Z,FALSE,1050,860,1910,CORONAVIRUS: Professor Neil Ferguson states on the COVID-19 Outbreak Were at the eary stages of a global pandemic (BBC News) #covid19 #coronavirus #coronavirusoutbreak,,,
2020-01-25T12:31:14Z,TRUE,1233,670,1903,"Best wishes to everyone celebrating Chinese New Year this weekend. My thoughts are with you especially with those who are worried about the new #coronavirus. We are working with our partners night day in outside to end the outbreak. Together, for a healthier, safer world",,,
2020-01-27T18:40:29Z,TRUE,1669,226,1895,"Chief Minister Yogi Adityanath held a meeting with state health department officials on #Coronavirus, yesterday. He directed the officials to set up 10-bed isolation ward in every district hospital and medical college in the state. (File pic)",,,
2020-02-08T20:49:25Z,FALSE,1073,822,1895,Chinese Goverment is hiding the truth about #coronavirus deaths and confirmed cases are way more then they say..,,,
2020-02-06T17:04:32Z,TRUE,1050,839,1889,"Dr. Li Wenliang, one of the 8 whistleblowers of #WuhanVirus, died hours ago. Under #China's authoritarian rule, truth-tellers are disciplined for ""spreading rumors"". Unfortunately, #XiJingping and #CCP never learn, as China censors and clamps down on #coronavirus coverage AGAIN.",,,
2020-02-08T09:48:43Z,TRUE,867,1019,1886,"RTHK reports that #HKGov plans to recruit teenage scouts to work 8-hour shifts in #coronavirus #Quarantine centers. Without protective gear, medical training and insurance provided, #CarrieLam is literally putting our next generation in peril. #nCoV #HongKong",,,
2020-01-31T18:35:10Z,TRUE,1486,394,1880,"The stories of discrimination coming from Chinese Canadians are heartbreaking. This stigma is based on racism, not facts. Our medical professionals are working hard to keep us safe and fight #Coronavirus. Let's not hurt our communities by turning on our friends and neighbours.",,,
2020-01-29T08:53:34Z,FALSE,1198,681,1879,Follow this Account for : latest update on #CoronaOutbreak Another shocking footage that shows people deliberately spreading the deadly virus. This time in what looks like a hospital in China. #coronavirus #coronoavirus,,,
2020-01-31T11:06:53Z,FALSE,1667,209,1876,"If youre upset about #BrexitDay, take solace in the fact that the #coronavirus will probably finish us all off soon anyway.",,,
2020-01-25T17:33:34Z,FALSE,991,883,1874,"Oh, Almighty Please save everyone from this disease.... #coronavirus",,,
2020-01-25T05:16:29Z,FALSE,1553,320,1873,Opening twitter and seeing #CoronaVirus and #CoronaOutbreak when you have a cold and being like:,,,
2020-01-27T17:49:52Z,FALSE,1247,621,1868,"FOLKS I say its high time that @WHO finally declares an EMERGENCY ASAP for #coronavirus. Last Thursday Jan 23rd when WHO punted, there wasnt much data. Since then, a ground swell of data all point to an impending global pandemic. Top experts agree. Lets make @WHO hear it!",,,
2020-01-25T20:03:37Z,FALSE,903,962,1865,"#CORONAVIRUS Leaked Videos From #Wuhan #China is at MAXIMUM ALERT we have confirmed Collapse of the hospitals in the city of #Wuhan. We must be Prepared, not Scared! We are being heavily censored so Please Retweet The Truth about this dangerous situation!",,,
2020-02-10T12:52:28Z,TRUE,1405,451,1856,"Good News: First Indian #coronavirus patient recovering in Kerala. 20-year-old medical student from Kerala is recovering from the virus. The second swab sample has come back negative. However, the third sample has to be negative for her to be discharged.",,,
2020-02-08T17:57:12Z,FALSE,1221,634,1855,"#coronavirus is master of math! 1/30: 170/7821 = 2,1%, 1/31: 213/9800 = 2,1%, 2/01: 259/11880 = 2,1%, 2/02: 304/14401 = 2,1%, 2/03: 361/17238 = 2,1%, 2/04: 429/20471 = 2,1%, 2/05: 493/24441 = 2,1% 2/06: 564/28605 = 2,1% Right now: 724/34677 AGAIN = 2,1%...",,,
2020-01-25T02:40:00Z,TRUE,1180,672,1852,First #coronavirus patient in east China's Zhejiang Province cured,,,situation_update
2020-02-02T12:35:43Z,TRUE,1697,154,1851,Hope the decease will be gone soon and the world will be a better safe place again !!pls stay safe and do precautions #coronavirus,,,
2020-02-08T20:30:15Z,TRUE,1175,668,1843,"LOOK: Drone footage shows the empty streets of #Wuhan, China under its #coronavirus quarantine",,,situation_update
2020-02-12T01:02:12Z,TRUE,1051,788,1839,"2,257 passengers and crew desperate to disembark a Holland America Line cruise ship after Thailand became the latest country to refuse the ship over concerns some guests may be infected with #coronavirus",,,
2020-02-08T17:09:00Z,FALSE,1162,676,1838,"""Don't ask any questions about the #Wuhan #CoronaVirus... It isn't even more dangerous than the normal flu"" -All international mainstream media #StopFlightsFromChina #Quarantine",,,
2020-01-29T13:55:15Z,FALSE,1020,808,1828,"THREAD: The person Shanghai is trusting to keep the city safe from the Wuhan #coronavirus raised a few eyebrows while speaking to media today. So who is he, and what did he say? 1/",,,
